m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct,country,place
1,1,4,4.1,6.7,9.5,,6.2,,italië,toscane
1,1,5,4.1,6.1,9.5,,7.4,,italië,toscane
1,1,6,4.0,7.1,10.4,,8.0,,italië,toscane
1,1,7,3.8,5.6,8.8,,6.0,,italië,toscane
1,1,8,2.4,5.7,9.1,,7.2,,italië,toscane
1,1,9,3.2,6.4,9.2,,9.1,,italië,toscane
1,1,10,2.1,5.3,9.2,,8.2,,italië,toscane
1,2,11,0.8,3.9,8.4,,7.6,,italië,toscane
1,2,12,-0.8,3.1,8.2,,8.3,,italië,toscane
1,2,13,-0.6,3.5,8.3,,6.1,,italië,toscane
1,2,14,0.7,4.0,8.6,,5.2,,italië,toscane
1,2,15,1.7,5.3,8.6,,5.7,,italië,toscane
1,2,16,2.7,5.6,9.0,,7.0,,italië,toscane
1,2,17,3.6,5.8,9.4,,7.0,,italië,toscane
1,2,18,3.0,6.2,9.7,,6.6,,italië,toscane
1,2,19,1.9,5.2,8.9,,7.2,,italië,toscane
1,2,20,2.5,5.2,7.7,,10.4,,italië,toscane
1,3,21,2.2,4.7,7.7,,8.9,,italië,toscane
1,3,22,1.3,4.7,7.1,,7.6,,italië,toscane
1,3,23,4.1,6.5,8.8,,8.3,,italië,toscane
1,3,24,1.8,5.5,9.1,,6.9,,italië,toscane
1,3,25,2.8,5.3,9.4,,8.6,,italië,toscane
1,3,26,2.3,5.1,9.4,,6.7,,italië,toscane
1,3,27,2.0,4.5,9.4,,7.0,,italië,toscane
1,3,28,3.3,6.1,9.7,,8.2,,italië,toscane
1,3,29,2.4,7.0,11.7,,6.5,,italië,toscane
1,3,30,2.2,5.4,9.9,,6.9,,italië,toscane
1,3,31,2.7,5.9,10.0,,6.6,,italië,toscane
2,1,1,3.1,7.0,10.4,,6.9,,italië,toscane
2,1,2,4.1,7.9,11.9,,6.8,,italië,toscane
2,1,3,4.2,7.5,12.5,,7.3,,italië,toscane
2,1,4,4.7,8.1,12.6,,8.8,,italië,toscane
2,1,5,3.1,7.3,12.4,,8.8,,italië,toscane
2,1,6,2.5,6.7,12.5,,7.9,,italië,toscane
2,1,7,2.3,6.4,11.6,,7.4,,italië,toscane
2,1,8,2.8,7.0,11.1,,8.0,,italië,toscane
2,1,9,4.3,7.9,11.2,,8.5,,italië,toscane
2,1,10,5.2,8.4,12.2,,7.2,,italië,toscane
2,2,11,5.0,8.5,12.1,,9.7,,italië,toscane
2,2,12,4.0,8.1,12.0,,8.5,,italië,toscane
2,2,13,1.4,6.1,11.4,,6.6,,italië,toscane
2,2,14,1.3,6.6,12.5,,8.0,,italië,toscane
2,2,15,1.3,6.6,12.7,,7.1,,italië,toscane
2,2,16,1.5,6.6,12.5,,5.3,,italië,toscane
2,2,17,2.9,7.2,12.2,,5.4,,italië,toscane
2,2,18,3.9,7.8,12.4,,4.9,,italië,toscane
2,2,19,4.9,8.4,12.5,,6.1,,italië,toscane
2,2,20,4.0,8.2,13.4,,5.8,,italië,toscane
2,3,21,3.6,8.2,13.6,,5.9,,italië,toscane
2,3,22,4.2,8.8,14.3,,7.2,,italië,toscane
2,3,23,5.1,9.1,14.1,,10.2,,italië,toscane
2,3,24,4.1,8.6,13.7,,6.6,,italië,toscane
2,3,25,5.1,9.2,13.9,,6.3,,italië,toscane
2,3,26,5.1,8.8,13.7,,11.0,,italië,toscane
2,3,27,3.9,7.6,11.9,,13.0,,italië,toscane
2,3,28,4.3,7.6,12.4,,9.9,,italië,toscane
2,3,29,5.8,9.5,13.1,,11.1,,italië,toscane
3,1,1,4.3,7.0,11.5,,9.0,,italië,toscane
3,1,2,3.4,7.5,12.8,,11.5,,italië,toscane
3,1,3,3.4,8.2,13.2,,8.5,,italië,toscane
3,1,4,3.5,8.0,13.4,,7.3,,italië,toscane
3,1,5,3.5,8.2,12.6,,7.6,,italië,toscane
3,1,6,4.9,9.0,13.9,,9.3,,italië,toscane
3,1,7,3.6,8.5,13.9,,6.7,,italië,toscane
3,1,8,4.3,9.4,14.0,,8.2,,italië,toscane
3,1,9,5.4,9.4,13.7,,9.2,,italië,toscane
3,1,10,5.8,10.1,14.5,,10.2,,italië,toscane
3,2,11,5.4,10.2,14.6,,9.1,,italië,toscane
3,2,12,4.4,9.6,14.5,,8.3,,italië,toscane
3,2,13,5.2,9.9,14.3,,7.9,,italië,toscane
3,2,14,5.7,9.9,14.1,,10.4,,italië,toscane
3,2,15,5.6,9.6,14.5,,8.6,,italië,toscane
3,2,16,4.2,9.8,15.4,,7.1,,italië,toscane
3,2,17,3.9,9.5,15.7,,7.2,,italië,toscane
3,2,18,5.8,10.1,14.4,,8.9,,italië,toscane
3,2,19,5.9,9.9,14.8,,10.5,,italië,toscane
3,2,20,4.7,9.4,15.0,,9.8,,italië,toscane
3,3,21,3.3,8.9,14.9,,9.1,,italië,toscane
3,3,22,3.5,9.5,16.8,,9.5,,italië,toscane
3,3,23,4.3,9.5,15.0,,8.2,,italië,toscane
3,3,24,3.7,10.1,16.5,,10.1,,italië,toscane
3,3,25,4.7,11.1,16.8,,8.9,,italië,toscane
3,3,26,5.7,10.1,14.9,,13.8,,italië,toscane
3,3,27,6.1,11.0,14.7,,13.9,,italië,toscane
3,3,28,5.5,10.6,16.3,,10.9,,italië,toscane
3,3,29,5.0,11.3,17.9,,9.7,,italië,toscane
3,3,30,6.4,11.9,17.0,,9.8,,italië,toscane
3,3,31,7.2,12.8,16.3,,9.6,,italië,toscane
4,1,1,7.6,11.6,17.2,,11.0,,italië,toscane
4,1,2,6.1,9.8,15.7,,8.3,,italië,toscane
4,1,3,5.1,10.0,15.7,,8.8,,italië,toscane
4,1,4,5.4,9.5,14.9,,10.9,,italië,toscane
4,1,5,4.4,9.6,16.3,,9.9,,italië,toscane
4,1,6,4.8,10.5,16.6,,8.4,,italië,toscane
4,1,7,5.0,10.8,17.6,,8.6,,italië,toscane
4,1,8,7.2,12.0,17.8,,10.3,,italië,toscane
4,1,9,7.3,11.6,18.3,,8.8,,italië,toscane
4,1,10,6.4,11.6,16.1,,8.5,,italië,toscane
4,2,11,6.2,12.1,17.3,,8.6,,italië,toscane
4,2,12,8.4,13.0,19.2,,8.2,,italië,toscane
4,2,13,7.6,12.5,16.7,,8.6,,italië,toscane
4,2,14,7.9,12.0,17.6,,8.4,,italië,toscane
4,2,15,7.0,12.9,18.9,,9.3,,italië,toscane
4,2,16,6.2,13.3,18.9,,9.7,,italië,toscane
4,2,17,7.1,12.2,17.6,,9.4,,italië,toscane
4,2,18,6.6,12.4,17.5,,8.1,,italië,toscane
4,2,19,7.2,13.1,17.8,,8.5,,italië,toscane
4,2,20,8.2,12.8,16.0,,9.0,,italië,toscane
4,3,21,8.3,12.3,16.6,,10.5,,italië,toscane
4,3,22,9.7,13.2,17.6,,10.1,,italië,toscane
4,3,23,8.3,14.0,18.8,,10.8,,italië,toscane
4,3,24,9.1,13.6,17.5,,10.0,,italië,toscane
4,3,25,8.6,13.6,19.4,,8.4,,italië,toscane
4,3,26,8.3,13.9,19.0,,7.4,,italië,toscane
4,3,27,9.3,13.6,18.5,,8.6,,italië,toscane
4,3,28,9.9,14.2,19.1,,8.6,,italië,toscane
4,3,29,10.1,15.1,19.2,,8.9,,italië,toscane
4,3,30,9.9,15.2,20.2,,8.3,,italië,toscane
5,1,1,11.8,14.5,18.3,,8.6,,italië,toscane
5,1,2,11.0,14.3,18.4,,9.8,,italië,toscane
5,1,3,10.8,14.6,19.6,,9.3,,italië,toscane
5,1,4,10.1,15.0,20.1,,7.3,,italië,toscane
5,1,5,10.1,15.4,20.1,,8.9,,italië,toscane
5,1,6,11.4,15.7,19.0,,9.1,,italië,toscane
5,1,7,10.9,15.6,20.2,,9.1,,italië,toscane
5,1,8,10.6,16.0,21.1,,8.4,,italië,toscane
5,1,9,11.6,16.8,22.5,,9.2,,italië,toscane
5,1,10,12.5,16.8,22.0,,8.7,,italië,toscane
5,2,11,12.0,16.5,21.1,,9.1,,italië,toscane
5,2,12,11.6,16.0,20.8,,9.1,,italië,toscane
5,2,13,11.8,15.7,20.3,,9.4,,italië,toscane
5,2,14,11.5,16.1,20.8,,8.9,,italië,toscane
5,2,15,12.2,16.0,20.2,,8.6,,italië,toscane
5,2,16,12.4,16.1,19.4,,9.1,,italië,toscane
5,2,17,12.8,17.0,21.2,,9.1,,italië,toscane
5,2,18,12.9,17.0,21.0,,10.8,,italië,toscane
5,2,19,13.0,16.7,19.9,,8.7,,italië,toscane
5,2,20,13.4,17.3,20.7,,8.8,,italië,toscane
5,3,21,13.7,17.6,23.3,,9.8,,italië,toscane
5,3,22,13.3,18.2,23.4,,8.0,,italië,toscane
5,3,23,13.4,18.8,24.2,,7.7,,italië,toscane
5,3,24,14.1,18.6,23.5,,8.0,,italië,toscane
5,3,25,13.8,18.5,24.2,,8.3,,italië,toscane
5,3,26,13.6,18.6,24.2,,8.6,,italië,toscane
5,3,27,13.8,18.9,24.2,,9.0,,italië,toscane
5,3,28,13.5,19.3,24.7,,8.4,,italië,toscane
5,3,29,14.1,18.3,21.9,,9.5,,italië,toscane
5,3,30,14.2,18.3,23.2,,8.6,,italië,toscane
5,3,31,13.7,18.8,23.7,,8.9,,italië,toscane
6,1,1,13.8,19.4,24.8,,8.5,,italië,toscane
6,1,2,14.4,19.5,24.9,,8.8,,italië,toscane
6,1,3,14.9,20.5,25.9,,9.3,,italië,toscane
6,1,4,15.2,19.8,25.1,,8.6,,italië,toscane
6,1,5,15.9,20.7,25.0,,8.5,,italië,toscane
6,1,6,15.8,20.6,24.9,,8.1,,italië,toscane
6,1,7,16.0,20.7,25.4,,8.6,,italië,toscane
6,1,8,17.2,21.7,25.9,,7.9,,italië,toscane
6,1,9,17.2,22.4,26.5,,8.5,,italië,toscane
6,1,10,18.1,22.2,26.3,,8.8,,italië,toscane
6,2,11,17.5,22.3,27.4,,8.0,,italië,toscane
6,2,12,17.3,22.2,26.8,,8.8,,italië,toscane
6,2,13,16.9,20.6,25.8,,9.6,,italië,toscane
6,2,14,18.0,22.6,27.4,,9.2,,italië,toscane
6,2,15,18.3,22.8,28.9,,9.2,,italië,toscane
6,2,16,17.8,23.5,29.4,,8.4,,italië,toscane
6,2,17,19.0,24.0,29.7,,9.2,,italië,toscane
6,2,18,18.6,24.6,30.8,,9.3,,italië,toscane
6,2,19,18.7,25.0,31.0,,8.9,,italië,toscane
6,2,20,19.1,25.4,31.3,,9.3,,italië,toscane
6,3,21,19.8,25.5,31.5,,8.5,,italië,toscane
6,3,22,19.4,25.1,30.2,,9.3,,italië,toscane
6,3,23,19.6,25.1,30.1,,9.0,,italië,toscane
6,3,24,19.9,25.3,31.2,,9.9,,italië,toscane
6,3,25,19.2,25.4,31.0,,9.0,,italië,toscane
6,3,26,18.9,25.6,32.0,,9.1,,italië,toscane
6,3,27,19.2,26.5,33.2,,8.6,,italië,toscane
6,3,28,21.0,26.2,32.4,,9.4,,italië,toscane
6,3,29,20.5,26.0,31.7,,9.9,,italië,toscane
6,3,30,20.3,25.5,31.6,,9.2,,italië,toscane
7,1,1,19.4,25.0,30.6,,8.9,,italië,toscane
7,1,2,19.8,25.5,32.1,,9.1,,italië,toscane
7,1,3,20.2,26.2,31.6,,8.7,,italië,toscane
7,1,4,20.3,25.7,30.8,,8.8,,italië,toscane
7,1,5,19.8,26.3,32.5,,9.7,,italië,toscane
7,1,6,20.4,26.3,32.0,,9.1,,italië,toscane
7,1,7,21.1,26.1,31.0,,9.2,,italië,toscane
7,1,8,20.8,26.3,31.6,,9.1,,italië,toscane
7,1,9,20.3,26.1,32.2,,8.8,,italië,toscane
7,1,10,19.4,26.0,32.9,,9.8,,italië,toscane
7,2,11,20.5,26.4,33.1,,9.0,,italië,toscane
7,2,12,21.2,26.4,32.1,,9.2,,italië,toscane
7,2,13,20.5,25.7,30.9,,10.6,,italië,toscane
7,2,14,19.2,24.7,31.1,,9.7,,italië,toscane
7,2,15,19.6,25.0,30.8,,9.4,,italië,toscane
7,2,16,19.9,25.1,31.5,,8.8,,italië,toscane
7,2,17,20.2,25.9,31.1,,9.1,,italië,toscane
7,2,18,20.2,26.7,32.8,,10.2,,italië,toscane
7,2,19,20.6,26.8,33.3,,9.2,,italië,toscane
7,2,20,20.6,27.3,33.8,,9.1,,italië,toscane
7,3,21,21.5,27.0,32.8,,10.0,,italië,toscane
7,3,22,21.8,27.1,33.0,,10.1,,italië,toscane
7,3,23,21.9,27.1,33.2,,9.3,,italië,toscane
7,3,24,22.4,27.5,34.1,,9.5,,italië,toscane
7,3,25,22.3,27.7,33.5,,10.9,,italië,toscane
7,3,26,22.2,27.5,32.8,,9.6,,italië,toscane
7,3,27,21.2,26.8,31.8,,9.2,,italië,toscane
7,3,28,21.5,26.3,32.7,,9.6,,italië,toscane
7,3,29,21.3,27.0,33.5,,9.5,,italië,toscane
7,3,30,21.8,27.4,34.0,,9.6,,italië,toscane
7,3,31,21.9,27.9,34.3,,9.1,,italië,toscane
8,1,1,22.7,27.7,34.2,,9.6,,italië,toscane
8,1,2,22.6,27.1,32.4,,8.8,,italië,toscane
8,1,3,21.3,26.8,31.9,,9.7,,italië,toscane
8,1,4,20.4,26.2,30.4,,8.9,,italië,toscane
8,1,5,20.2,25.5,31.5,,10.3,,italië,toscane
8,1,6,20.4,26.0,32.1,,9.6,,italië,toscane
8,1,7,21.0,26.4,32.5,,9.5,,italië,toscane
8,1,8,21.0,27.0,32.2,,9.2,,italië,toscane
8,1,9,21.1,26.9,33.3,,9.1,,italië,toscane
8,1,10,21.0,27.2,33.7,,9.1,,italië,toscane
8,2,11,21.0,27.1,33.8,,9.3,,italië,toscane
8,2,12,21.2,27.7,34.6,,8.8,,italië,toscane
8,2,13,22.3,27.9,33.6,,9.5,,italië,toscane
8,2,14,21.8,27.2,32.5,,8.6,,italië,toscane
8,2,15,21.2,26.1,31.8,,9.4,,italië,toscane
8,2,16,21.2,26.5,32.5,,8.8,,italië,toscane
8,2,17,20.9,26.4,31.9,,8.7,,italië,toscane
8,2,18,21.0,25.4,30.3,,9.4,,italië,toscane
8,2,19,20.2,25.1,30.2,,8.7,,italië,toscane
8,2,20,20.6,25.7,31.9,,8.7,,italië,toscane
8,3,21,20.8,26.6,33.1,,9.0,,italië,toscane
8,3,22,20.7,26.3,32.7,,9.4,,italië,toscane
8,3,23,21.1,25.9,31.3,,8.8,,italië,toscane
8,3,24,20.4,25.2,30.9,,9.1,,italië,toscane
8,3,25,20.2,25.7,31.7,,9.0,,italië,toscane
8,3,26,20.3,25.0,31.4,,9.3,,italië,toscane
8,3,27,20.2,24.7,30.2,,9.1,,italië,toscane
8,3,28,19.2,24.6,28.9,,9.6,,italië,toscane
8,3,29,19.5,22.7,29.0,,8.5,,italië,toscane
8,3,30,18.5,23.5,28.6,,9.1,,italië,toscane
8,3,31,18.8,23.2,28.3,,8.7,,italië,toscane
9,1,1,18.2,23.5,28.0,,8.3,,italië,toscane
9,1,2,17.9,22.5,27.7,,9.0,,italië,toscane
9,1,3,17.7,22.6,28.1,,9.1,,italië,toscane
9,1,4,17.5,23.0,28.4,,8.6,,italië,toscane
9,1,5,17.4,22.5,29.3,,8.9,,italië,toscane
9,1,6,16.9,22.3,29.3,,9.0,,italië,toscane
9,1,7,17.4,22.8,28.2,,8.5,,italië,toscane
9,1,8,18.6,22.7,27.4,,9.0,,italië,toscane
9,1,9,17.6,22.9,29.1,,8.8,,italië,toscane
9,1,10,16.8,22.9,29.3,,8.1,,italië,toscane
9,2,11,17.3,23.2,30.0,,8.2,,italië,toscane
9,2,12,16.6,22.3,29.3,,8.6,,italië,toscane
9,2,13,16.5,22.5,28.7,,8.9,,italië,toscane
9,2,14,17.1,23.0,27.8,,8.9,,italië,toscane
9,2,15,17.4,22.9,27.5,,8.1,,italië,toscane
9,2,16,17.7,22.8,26.8,,7.8,,italië,toscane
9,2,17,16.6,21.4,25.3,,9.0,,italië,toscane
9,2,18,16.7,19.8,25.5,,8.5,,italië,toscane
9,2,19,16.2,20.7,26.0,,8.6,,italië,toscane
9,2,20,15.8,19.8,24.5,,8.5,,italië,toscane
9,3,21,14.6,19.3,24.2,,8.4,,italië,toscane
9,3,22,15.5,19.5,23.5,,8.9,,italië,toscane
9,3,23,14.4,18.9,23.0,,8.0,,italië,toscane
9,3,24,14.0,19.0,24.1,,8.8,,italië,toscane
9,3,25,14.8,18.8,23.5,,10.7,,italië,toscane
9,3,26,14.6,18.2,23.2,,9.1,,italië,toscane
9,3,27,13.2,18.6,24.0,,9.2,,italië,toscane
9,3,28,13.3,18.8,24.5,,9.3,,italië,toscane
9,3,29,13.4,18.4,24.3,,8.3,,italië,toscane
9,3,30,12.4,18.0,23.4,,7.1,,italië,toscane
10,1,1,13.7,18.0,23.0,,7.4,,italië,toscane
10,1,2,14.9,18.1,21.8,,10.2,,italië,toscane
10,1,3,13.6,17.4,21.8,,8.6,,italië,toscane
10,1,4,12.8,16.8,21.8,,9.0,,italië,toscane
10,1,5,13.2,17.5,21.7,,7.6,,italië,toscane
10,1,6,13.1,16.4,21.3,,7.2,,italië,toscane
10,1,7,13.1,16.9,20.9,,8.4,,italië,toscane
10,1,8,11.9,16.6,21.7,,8.1,,italië,toscane
10,1,9,12.2,16.7,22.5,,7.8,,italië,toscane
10,1,10,12.7,17.0,21.7,,8.3,,italië,toscane
10,2,11,12.5,16.1,20.1,,7.3,,italië,toscane
10,2,12,11.5,15.2,21.2,,6.7,,italië,toscane
10,2,13,9.8,15.1,20.9,,6.2,,italië,toscane
10,2,14,10.5,14.4,20.4,,6.9,,italië,toscane
10,2,15,13.1,15.0,20.3,,6.8,,italië,toscane
10,2,16,11.9,14.4,19.4,,6.8,,italië,toscane
10,2,17,11.4,14.9,20.4,,6.6,,italië,toscane
10,2,18,11.4,15.2,20.5,,6.5,,italië,toscane
10,2,19,11.0,15.3,20.6,,6.6,,italië,toscane
10,2,20,11.5,15.7,20.9,,8.3,,italië,toscane
10,3,21,13.5,16.1,20.3,,8.0,,italië,toscane
10,3,22,12.4,16.2,19.6,,7.5,,italië,toscane
10,3,23,13.3,15.9,20.6,,8.1,,italië,toscane
10,3,24,12.8,16.1,19.8,,8.9,,italië,toscane
10,3,25,12.9,15.2,19.7,,7.7,,italië,toscane
10,3,26,12.9,15.8,19.5,,7.2,,italië,toscane
10,3,27,12.7,15.7,19.5,,10.1,,italië,toscane
10,3,28,10.8,14.7,19.5,,7.6,,italië,toscane
10,3,29,11.2,14.3,19.0,,7.0,,italië,toscane
10,3,30,11.4,14.1,18.7,,8.8,,italië,toscane
10,3,31,10.7,14.3,18.5,,8.2,,italië,toscane
11,1,1,10.2,13.9,17.3,,7.6,,italië,toscane
11,1,2,11.5,14.3,17.5,,9.0,,italië,toscane
11,1,3,11.9,14.1,17.1,,8.1,,italië,toscane
11,1,4,10.9,14.1,17.2,,7.7,,italië,toscane
11,1,5,10.4,13.7,17.3,,7.9,,italië,toscane
11,1,6,10.3,13.2,16.1,,8.7,,italië,toscane
11,1,7,8.9,12.4,15.9,,5.7,,italië,toscane
11,1,8,9.1,11.9,15.9,,6.5,,italië,toscane
11,1,9,9.0,12.3,14.7,,6.0,,italië,toscane
11,1,10,9.9,12.7,15.4,,7.9,,italië,toscane
11,2,11,9.8,11.6,15.8,,7.0,,italië,toscane
11,2,12,9.1,11.8,15.0,,6.1,,italië,toscane
11,2,13,7.6,11.2,14.4,,6.2,,italië,toscane
11,2,14,7.9,11.4,14.9,,6.8,,italië,toscane
11,2,15,9.3,11.1,14.6,,7.6,,italië,toscane
11,2,16,8.8,10.6,13.7,,6.8,,italië,toscane
11,2,17,7.7,11.3,14.6,,8.0,,italië,toscane
11,2,18,7.4,10.3,13.9,,7.1,,italië,toscane
11,2,19,7.1,10.4,12.9,,7.4,,italië,toscane
11,2,20,7.3,10.4,12.8,,7.6,,italië,toscane
11,3,21,6.2,9.1,12.2,,7.9,,italië,toscane
11,3,22,6.0,10.2,12.5,,10.9,,italië,toscane
11,3,23,4.9,8.1,11.9,,8.4,,italië,toscane
11,3,24,7.1,9.6,12.5,,7.5,,italië,toscane
11,3,25,5.8,9.6,11.7,,7.7,,italië,toscane
11,3,26,6.4,8.8,12.6,,6.3,,italië,toscane
11,3,27,6.6,9.1,11.4,,7.2,,italië,toscane
11,3,28,6.4,9.4,12.0,,8.1,,italië,toscane
11,3,29,3.7,8.1,11.7,,7.4,,italië,toscane
11,3,30,4.6,7.7,11.1,,7.1,,italië,toscane
12,1,1,4.1,6.9,9.7,,7.9,,italië,toscane
12,1,2,5.7,8.3,9.9,,7.1,,italië,toscane
12,1,3,4.0,7.6,9.6,,9.5,,italië,toscane
12,1,4,4.3,6.7,9.4,,9.3,,italië,toscane
12,1,5,4.7,7.6,9.4,,7.6,,italië,toscane
12,1,6,4.9,7.0,10.0,,5.5,,italië,toscane
12,1,7,3.6,6.3,10.3,,4.8,,italië,toscane
12,1,8,4.3,6.5,8.9,,7.3,,italië,toscane
12,1,9,5.3,7.7,9.6,,7.4,,italië,toscane
12,1,10,3.7,6.9,10.0,,6.4,,italië,toscane
12,2,11,2.9,6.2,9.0,,6.7,,italië,toscane
12,2,12,2.1,4.5,7.3,,6.2,,italië,toscane
12,2,13,2.4,4.5,7.5,,7.5,,italië,toscane
12,2,14,2.5,5.3,8.3,,5.8,,italië,toscane
12,2,15,2.1,5.7,10.3,,7.2,,italië,toscane
12,2,16,4.2,6.9,10.1,,6.7,,italië,toscane
12,2,17,3.9,6.7,10.5,,7.6,,italië,toscane
12,2,18,2.4,5.8,10.5,,5.6,,italië,toscane
12,2,19,3.4,6.7,10.3,,6.0,,italië,toscane
12,2,20,4.0,6.8,10.0,,7.2,,italië,toscane
12,3,21,3.0,6.2,9.8,,5.4,,italië,toscane
12,3,22,5.5,7.8,10.9,,7.6,,italië,toscane
12,3,23,5.1,8.0,11.6,,5.7,,italië,toscane
12,3,24,6.0,8.5,12.0,,5.2,,italië,toscane
12,3,25,5.5,8.2,11.0,,6.0,,italië,toscane
12,3,26,4.3,7.4,10.0,,6.6,,italië,toscane
12,3,27,4.4,6.8,10.0,,4.9,,italië,toscane
12,3,28,3.9,7.4,10.5,,5.7,,italië,toscane
12,3,29,4.6,7.9,10.8,,4.8,,italië,toscane
12,3,30,5.3,7.5,9.7,,4.6,,italië,toscane
12,3,31,4.6,7.3,10.5,,4.5,,italië,toscane
1,1,1,-0.8,3.1,8.5,0.0,4.1,0.14,italië,turijn
1,1,2,-1.2,2.4,9.0,0.3,4.7,0.29,italië,turijn
1,1,3,-0.5,2.5,8.2,0.2,4.3,0.29,italië,turijn
1,1,4,-0.8,3.8,8.0,0.0,4.6,0.14,italië,turijn
1,1,5,-1.0,2.7,7.6,2.9,4.6,0.29,italië,turijn
1,1,6,-2.3,2.8,7.0,0.1,5.2,0.29,italië,turijn
1,1,7,-1.3,1.9,8.4,0.1,5.1,0.29,italië,turijn
1,1,8,-1.0,2.1,6.5,1.5,3.9,0.43,italië,turijn
1,1,9,-1.9,1.9,7.9,0.6,6.7,0.43,italië,turijn
1,1,10,-1.5,2.4,8.0,0.9,5.1,0.43,italië,turijn
1,2,11,-2.0,3.5,9.0,0.0,4.3,0.0,italië,turijn
1,2,12,-3.9,1.2,8.1,0.0,4.7,0.0,italië,turijn
1,2,13,-2.3,2.4,9.5,0.0,4.7,0.0,italië,turijn
1,2,14,-2.2,3.4,11.1,0.0,8.8,0.0,italië,turijn
1,2,15,-2.0,2.8,10.3,0.0,5.3,0.14,italië,turijn
1,2,16,-2.1,2.4,8.3,0.0,4.7,0.0,italië,turijn
1,2,17,-1.9,2.2,7.5,0.5,4.4,0.43,italië,turijn
1,2,18,-2.1,1.8,8.0,0.4,5.6,0.29,italië,turijn
1,2,19,-1.1,1.9,6.8,0.0,5.0,0.14,italië,turijn
1,2,20,-3.4,1.1,8.0,0.0,5.2,0.14,italië,turijn
1,3,21,-3.2,1.2,7.3,0.6,4.8,0.29,italië,turijn
1,3,22,-2.2,1.3,6.2,1.9,4.2,0.29,italië,turijn
1,3,23,-1.7,1.6,7.9,1.0,5.3,0.57,italië,turijn
1,3,24,-1.8,2.7,9.5,1.0,5.5,0.29,italië,turijn
1,3,25,-1.6,3.5,8.8,0.0,5.0,0.14,italië,turijn
1,3,26,-2.5,1.5,7.6,0.0,4.8,0.14,italië,turijn
1,3,27,-1.8,3.2,7.2,0.0,4.4,0.14,italië,turijn
1,3,28,-1.2,3.9,10.5,0.7,5.9,0.29,italië,turijn
1,3,29,-1.7,3.7,12.0,0.0,5.9,0.14,italië,turijn
1,3,30,-0.8,4.1,9.7,1.8,4.9,0.29,italië,turijn
1,3,31,-1.0,4.3,11.2,0.3,5.2,0.29,italië,turijn
2,1,1,1.2,4.8,9.5,3.6,5.8,0.43,italië,turijn
2,1,2,-0.8,5.4,12.0,0.6,5.0,0.29,italië,turijn
2,1,3,1.1,7.2,14.2,0.2,5.8,0.29,italië,turijn
2,1,4,1.6,6.3,14.5,0.0,5.8,0.0,italië,turijn
2,1,5,1.0,5.3,12.3,0.1,5.7,0.29,italië,turijn
2,1,6,-0.1,3.7,8.6,0.9,4.3,0.29,italië,turijn
2,1,7,-1.4,4.0,10.2,1.5,6.4,0.57,italië,turijn
2,1,8,-1.7,3.2,9.0,0.0,4.2,0.14,italië,turijn
2,1,9,-1.6,3.5,9.5,0.5,4.4,0.29,italië,turijn
2,1,10,-0.3,4.5,9.9,2.6,5.3,0.29,italië,turijn
2,2,11,0.7,6.4,11.5,0.5,9.3,0.29,italië,turijn
2,2,12,-0.2,5.5,12.2,0.1,6.8,0.29,italië,turijn
2,2,13,-1.9,4.0,11.0,0.0,5.6,0.14,italië,turijn
2,2,14,-1.7,4.7,11.0,0.0,5.3,0.14,italië,turijn
2,2,15,0.1,5.5,12.8,0.0,5.0,0.14,italië,turijn
2,2,16,0.2,5.1,12.0,0.0,4.6,0.0,italië,turijn
2,2,17,-0.4,5.6,14.6,0.0,4.7,0.0,italië,turijn
2,2,18,1.2,6.1,11.5,0.0,4.9,0.0,italië,turijn
2,2,19,1.5,5.5,14.5,0.0,5.2,0.0,italië,turijn
2,2,20,0.1,5.6,13.0,0.0,4.6,0.0,italië,turijn
2,3,21,1.2,6.3,14.2,0.0,5.1,0.14,italië,turijn
2,3,22,2.8,7.3,13.5,0.0,6.0,0.14,italië,turijn
2,3,23,2.4,8.3,15.5,0.0,4.3,0.14,italië,turijn
2,3,24,1.5,7.3,15.4,0.0,5.0,0.14,italië,turijn
2,3,25,2.5,7.5,13.0,0.2,5.1,0.29,italië,turijn
2,3,26,1.9,7.1,12.4,3.6,7.9,0.29,italië,turijn
2,3,27,1.1,6.5,13.2,3.5,7.0,0.43,italië,turijn
2,3,28,0.9,6.7,13.0,0.8,6.1,0.43,italië,turijn
2,3,29,0.8,6.1,11.5,1.1,5.1,0.5,italië,turijn
3,1,1,1.8,6.6,12.0,4.0,5.8,0.57,italië,turijn
3,1,2,2.0,6.4,13.6,2.6,5.7,0.43,italië,turijn
3,1,3,1.6,7.0,14.3,0.0,5.2,0.14,italië,turijn
3,1,4,2.0,7.2,13.8,0.9,5.4,0.29,italië,turijn
3,1,5,1.6,7.0,13.2,0.6,6.1,0.29,italië,turijn
3,1,6,1.6,6.1,11.6,1.0,7.1,0.43,italië,turijn
3,1,7,0.3,6.6,12.5,0.1,5.4,0.29,italië,turijn
3,1,8,0.8,6.3,11.9,0.0,5.3,0.14,italië,turijn
3,1,9,2.3,7.4,14.0,3.2,5.1,0.43,italië,turijn
3,1,10,2.7,8.4,15.1,10.7,7.6,0.43,italië,turijn
3,2,11,4.8,9.6,16.5,1.7,8.6,0.57,italië,turijn
